case_name,chain,positive_deployment_time,positive_prediction_cutoff_time,positive_record_sha256,admissible_deployment_start,admissible_deployment_end,existing_pair_count,maximum_flow_allocated,controls_required,minimum_additional_distinct_slots,require_new_chain_address_identity,require_deployed_by_positive_cutoff,require_pair_specific_cutoff_covariates,expansion_status,selection_authorized,expansion_requirement_sha256
omniestate,bsc,2021-12-14T01:19:59Z,2021-12-15T01:20:00Z,058471cca9a76bbd5559caca3f898d27132fa48d8670930ffbf037dc7fbe0cb3,2021-11-14T01:19:59Z,2021-12-15T01:20:00Z,30,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,37bd46f20b1ee9f3db915396b000bf8a4a774855270cb4f8fc58fe5be353541b
ompxcontract,ethereum,2018-04-10T19:42:23Z,2018-04-11T19:42:27Z,86e5ee844900b62c9c1928740aea49686e3b5ab4b9a4c5ec1f2ed5d50b3922ea,2018-03-11T19:42:23Z,2018-04-11T19:42:27Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,10d8c77960dbd7c2d343fcc4ac7750df13b5dadeaf189bda87428c472518a5a3
one_inch_fusion_v1_settlement_hack,ethereum,2022-12-22T15:47:59Z,2022-12-23T15:47:59Z,36abd8478a92fbd1700fc61b95230708c72f0d44c612ebebdaa85897d5bc6292,2022-11-22T15:47:59Z,2022-12-23T15:47:59Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cc0a671c9093bcac50f9d89fdbcefa07c759230072f58a7ead47c4a53c23e767
onyxdao,ethereum,2023-02-28T15:32:59Z,2023-03-01T15:32:59Z,5b9f0fe6eccf5fc5fc59099c54f8ffa9254dd2877e1e8bb69b2cd13cc9fc42e2,2023-01-29T15:32:59Z,2023-03-01T15:32:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0c79f063f39e5a30124fb0c301c352169776c2833263f67c699778512746b6ef
onyxprotocol,ethereum,2023-10-26T15:58:11Z,2023-10-27T15:58:11Z,32b08cd55316c097e8978482fedf50d5ac0fe5bb2a2fc06bc5fabef32601df2e,2023-09-26T15:58:11Z,2023-10-27T15:58:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,125f21b113c852adc0bac4035d4565b7663762396fc8d5bdc7d2eb54397e3ae7
openleverage,bsc,2023-03-01T08:23:57Z,2023-03-02T08:23:58Z,b1ee91f59f9d1ce22d6110da38031eb3a89c9b30644cc071fa68dac02c6570e6,2023-01-30T08:23:57Z,2023-03-02T08:23:58Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0f05b6ad380097cdf7132a67d2f8a21ee1d1acf8b6a9ce4d2a6b73937087cddb
openleverage2,bsc,2023-03-22T09:10:44Z,2023-03-23T09:10:44Z,c3d49b801f9c94dc3eb19e2807e81dd6ad95647f30758f5862226853e275de11,2023-02-20T09:10:44Z,2023-03-23T09:10:44Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,95f45ff38bfccc37338b26552ee5c892190cf568b743f156a5dedf83ee1f2a92
opyn,ethereum,2020-07-30T22:07:23Z,2020-07-31T22:07:34Z,8f1b31318ad899eb9fe33b40bbcc0be2db3eeca2eace873226ac7bf7b3240320,2020-06-30T22:07:23Z,2020-07-31T22:07:34Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,fb21f1c34a67d39def9e12208d90327e9c9855363be5e3473d789491a4d1e56a
orion,ethereum,2020-12-06T17:12:11Z,2020-12-07T17:12:11Z,faccb66ebd497c925171b3057f8b2d1fd6cc2383f558fb05114638e9cb663ead,2020-11-06T17:12:11Z,2020-12-07T17:12:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,7cb3e14640958d2ab9dba0bd8da9e285d2a4addb6ab2dcea0520afd01d639817
osn,bsc,2024-04-15T06:43:46Z,2024-04-16T06:43:46Z,41cd41b5806ddac36652de0c8b3b0edb99d8bacb4c66877cdd0a57fa0bf295c1,2024-03-16T06:43:46Z,2024-04-16T06:43:46Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,626ace53978e410a6385a14f01554b828dd0986f104a29e5a83e3c80c45808f4
otseastaking,ethereum,2024-01-30T07:00:59Z,2024-01-31T07:00:59Z,5f70e3dd662ce304295f66aecd0b3ba29503be8f3636ad8145400f913653569f,2023-12-31T07:00:59Z,2024-01-31T07:00:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cbe33216658958b99eb915725da02e2aa3537c081aa7abd16badb8ff0613d578
palmswap,bsc,2023-07-12T11:27:40Z,2023-07-13T11:27:41Z,dd41c73ff20b5a0d9a96522217e2fef40aff689c08e9e4b553375fa793272c2f,2023-06-12T11:27:40Z,2023-07-13T11:27:41Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,491c242f9d32bb7a3afacc7be0054022c80b4f7dffe17c10d79b6a3168cd40da
pancakebunny,bsc,2021-04-22T11:45:07Z,2021-04-23T11:45:09Z,9a730b4857ca8a01d3a67f8e993db22ea490a6f8295bb81562c1e7bafb26232a,2021-03-23T11:45:07Z,2021-04-23T11:45:09Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8bacb005fdd532c655df9d61ca5341a3b1d916db75d87ce8261f55f876cb8340
pancakehunny,bsc,2021-06-01T03:31:00Z,2021-06-02T03:31:01Z,29592d5fe1c130b08c632e81d4fe5edc7c02c307e55aea90ab3b6a026fc266be,2021-05-02T03:31:00Z,2021-06-02T03:31:01Z,10,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8cdd1a253532ba8e8d1730f5ce70612b6f3c63194ae13ebfb591df771bdf0ae3
paraluni,bsc,2021-12-13T05:32:04Z,2021-12-14T05:32:04Z,d53c879b5efd0c2abc774318f14c538505ebcc6de588f5c561252a5c28c55bfa,2021-11-13T05:32:04Z,2021-12-14T05:32:04Z,29,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,5e0e254464797744b1b00069a0713b2a56de9666ac50615481ff1ef18979c743
paraspace,ethereum,2022-12-01T07:27:11Z,2022-12-02T07:27:11Z,e5e90a230c1d08219790a5b989e4360e07a4f0037096aaeee8f4bf8a5d63a637,2022-11-01T07:27:11Z,2022-12-02T07:27:11Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,873fd502c5fc79865d114f6cc5e7e7408aab7b187f50c8196ed758142a3ccb9e
particletrade,ethereum,2023-10-02T23:57:35Z,2023-10-03T23:57:35Z,e35c62d8eff484d52bdbe6f13bab931dd517759b33850983b0008954f2675c25,2023-09-02T23:57:35Z,2023-10-03T23:57:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ae32b63ce1a411d4d0522154d6f64a6d0b983acc28b6506a8430f6d9db9b6551
pawnfi,ethereum,2023-06-04T05:03:35Z,2023-06-05T05:03:35Z,6e788284768d79c7e956a87593f70b2f8cbada612ba4d01d62f99ead6701352c,2023-05-05T05:03:35Z,2023-06-05T05:03:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,4d3346865809d588e97b897ba4fadbefc1cca4529cea120f5eb32ac9b4fe527f
pdz,bsc,2024-01-25T19:19:37Z,2024-01-26T19:19:39Z,2106d746205348241d16dece4b2959b55814bdd937651bdb122b917a5a31a0c8,2023-12-26T19:19:37Z,2024-01-26T19:19:39Z,9,4,10,6,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0060da591b58a3a8d35bd973f6e412468fb8fbcada96f9ed35c279cec4fd9416
peapodsfinance,ethereum,2023-12-12T21:17:47Z,2023-12-13T21:17:47Z,0e4db7ab97e0f09108fcd840b47c026f762dc475358622c2645915301e44de70,2023-11-12T21:17:47Z,2023-12-13T21:17:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ae6773a13cac0e5a7e0672f3b7525bf3f3378b4c358819e058755dab72b262ab
penpiexyzio,ethereum,2023-06-04T10:50:59Z,2023-06-05T10:50:59Z,c2d7c363a7d66317896ac7fda72823bf74024a31804ca60bcb79bedcf6ffb38d,2023-05-05T10:50:59Z,2023-06-05T10:50:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,9dd8613b3af1d25a8e871bcb6f080c56006671985d202827090fdc4f1a7e36c4
pickle,ethereum,2020-10-23T00:04:16Z,2020-10-24T00:04:17Z,85c9e6e0900664b75c9f3067cd2f03a6d438c0441a0fbeeea914a68712472f28,2020-09-23T00:04:16Z,2020-10-24T00:04:17Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8af281f7aefbed117f20c7909fa8fccd7964752624ca39862966d6a198aceb0a
pineprotocol,ethereum,2023-01-11T19:59:23Z,2023-01-12T19:59:23Z,c8cada9acd7d9e57af4f383491004ec03e367d4f9bb82db347304a078013f996,2022-12-12T19:59:23Z,2023-01-12T19:59:23Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,9e70bb9fdbd6191c6593e519727e359b24b3c368d1a2ce910a0ca964ee37a617
pledge,bsc,2024-11-23T16:01:47Z,2024-11-24T16:01:47Z,eb60341dba5ab3624e0bea621f6a1af09645ad6a4b8cdf10b6f84459e2a0cf80,2024-10-24T16:01:47Z,2024-11-24T16:01:47Z,6,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,db86524ea4d2dbfcaaa74480d024edd8bf72ad543995d80c8ff4503368bfa1a2
ploutoz,bsc,2021-03-25T12:26:52Z,2021-03-26T12:26:53Z,18eb511e7beb2893bdb1c2c43a605f4712cff0d7c18bb0c6c34c8989fe42e6f9,2021-02-23T12:26:52Z,2021-03-26T12:26:53Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ffb9307f5cdd39e9b5388e4971ed933d871e9dc8914ae3c020d4dca40c365d21
pltd,bsc,2022-09-17T07:34:03Z,2022-09-18T07:34:03Z,333061f337ddd1e5457f0305a696f1e330b11a22071358a481b8e3b8e8ea150e,2022-08-18T07:34:03Z,2022-09-18T07:34:03Z,6,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,524d1facc871883065389d4393afbc0bca208582f56cd1fdac3dfd9c8d16cf43
poolz,bsc,2021-07-29T11:05:08Z,2021-07-30T11:05:08Z,c7585230130108907b9ca61e0313338da0a7e2fb7287e82826a772304c76069d,2021-06-29T11:05:08Z,2021-07-30T11:05:08Z,13,6,10,4,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,6e9de1415118b4e5d10dfc78da6927a1ef7acf2b016d9cc6feb03d615ef70d6c
pseudoeth,ethereum,2023-06-10T00:15:35Z,2023-06-11T00:15:35Z,fd3bbb32ca5d106cdccabd067276ced96bbd00f071b4c267680db6725c298b0a,2023-05-11T00:15:35Z,2023-06-11T00:15:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,07a76f941a96b514685441023fc7b1bf7c509948869c84575111b47cbcdb955e
qtn,ethereum,2021-07-26T02:29:58Z,2021-07-27T02:30:03Z,09b2f4a786dd14e5afd166647cf44ba7778d72917a8ff2816838578444145b75,2021-06-26T02:29:58Z,2021-07-27T02:30:03Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,41f8970cc478177bf8a03785a2cb271a7301172c1b4f82b06823177a558ff00a
quantumwn,ethereum,2023-08-11T22:05:23Z,2023-08-12T22:05:23Z,5a07475601f2d084dc7c75f14e4d1ad13b854ee7a41aeb82e613b3e820e9f644,2023-07-12T22:05:23Z,2023-08-12T22:05:23Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,d0d03db0cae5690e322eb61819b3e181c331765ccdf00efc600a3d1c56e87a70
qubit,ethereum,2021-11-29T09:02:47Z,2021-11-30T09:02:57Z,91a74274bbfec19f2ccbd1a0bb0056822ab31b2f81424e394b242708faa96bf8,2021-10-30T09:02:47Z,2021-11-30T09:02:57Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,1bbd8c739c1927f1ee30609ae77391eed463870d94eca3ed5491c6c839ecc999
raft,ethereum,2023-09-13T12:58:59Z,2023-09-14T12:58:59Z,4b9ba1a394d4ff86efdb77752fbe42acd804d6e813a965a551caffb2e99be125,2023-08-14T12:58:59Z,2023-09-14T12:58:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,63b39502531421bd683945d5a610b7e5ada852b6620cd3ed2241f997089a35a8
rant_token,bsc,2025-07-03T11:47:40Z,2025-07-04T11:47:40Z,ddc1acb972ad64c31b18110c8bb38dcc48780e55f606f2927fce5dd60cffe69f,2025-06-03T11:47:40Z,2025-07-04T11:47:40Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,5de3bf8045be19dee2b0d6257f17131c8ea1c824a67e96e3c73bd59159d513ca
rari,ethereum,2021-11-23T22:31:27Z,2021-11-24T22:31:41Z,b1307007544553f65ed845a105ccf4b1697516ce93466947b20f9cbd64b024a8,2021-10-24T22:31:27Z,2021-11-24T22:31:41Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,3f3356083a1e3d4cf06fb8bf1e9ad5316a107a3551dfbbf9d8f1fd6830595ba1
rbalancer,ethereum,2023-09-24T06:20:23Z,2023-09-25T06:20:23Z,dff3fe1c9647e0743dfecd512132805884d3d50ed03bf6347c0df52b4b698a77,2023-08-25T06:20:23Z,2023-09-25T06:20:23Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,efe10f20edade0850cabbc813f7216bf6830359ae4fcd3d156c292b773b189eb
res,bsc,2022-07-20T13:06:03Z,2022-07-21T13:06:04Z,921f5f16aca296a42e19df00b386ccbb0e885c900b6ded98cb4bbbbd9fa10cc8,2022-06-20T13:06:03Z,2022-07-21T13:06:04Z,16,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8b5878d1e0cc84fb041c30d4be5b6084353aae7f880477dfbf3e49a4690bf090
res_2,bsc,2022-07-20T13:06:03Z,2022-07-21T13:06:04Z,a9e9e876eb0bf2b19e72c496cc26adb7497dd756e324ba40af432dc074b7c5f6,2022-06-20T13:06:03Z,2022-07-21T13:06:04Z,16,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,bf99e341f2082f52632e77128975ad45fc7436c5f625dd488dd1da289a04c7fd
revertfinance,ethereum,2023-02-03T18:41:11Z,2023-02-04T18:41:11Z,6f66cf717c1dd02f7dfed9842459af1cffac9495e0a74bc035c1c0365ecbd6ad,2023-01-04T18:41:11Z,2023-02-04T18:41:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,e6bf267e5aaf244c3a01f8cd1bb6bb568045142ba39d6da6739de172bd5f8ef5
revest,ethereum,2021-09-24T20:17:37Z,2021-09-25T20:17:46Z,cce848243acb7d1da03f58f37444b552e387f1862378607a5755e0ad9852c3e0,2021-08-25T20:17:37Z,2021-09-25T20:17:46Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,9aeb7103b374e8e760b98d3be5025a66adee9eabbcc519059c86036be2a0e4d8
rfb,bsc,2022-12-03T15:45:54Z,2022-12-04T15:45:55Z,09e4bddf6c0898637fe9d5ae32b25b668a7b0cef3bffc4fcb68d2da7e2071783,2022-11-03T15:45:54Z,2022-12-04T15:45:55Z,9,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,7758fb79ccb2ea09cc9d4809d4e6d2c665cf105e1673a44b63884a94e2a9ed0b
rikkei,bsc,2022-02-17T17:42:15Z,2022-02-18T17:42:15Z,bcf46f49031ab9566ca416f8a7996cd79d6305b8ec4aa0479d957c54d9480419,2022-01-18T17:42:15Z,2022-02-18T17:42:15Z,40,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,4399c1f1eaddd2a726aa85998ab1267d082a9a469f4a4acbf7ec7e1afff86818
rl,bsc,2022-07-24T14:15:50Z,2022-07-25T14:15:52Z,bf7403f31a0d56cc9b48f5df87dae84c8a3a40342591a9b4d011ff87aed03788,2022-06-24T14:15:50Z,2022-07-25T14:15:52Z,18,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,c50173f91a26e029a77e859073eefa1fafa0f3fb45fc8cb3edc09e1b89a41015
roefinance,ethereum,2022-08-10T11:49:08Z,2022-08-11T11:50:00Z,28241a2696066245370cb299b2e4b6f222767117bf9c5d68b439a657b6a770e2,2022-07-11T11:49:08Z,2022-08-11T11:50:00Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cf3f431749f174561f702ddc193e464f5f948ad3d105e71e256474aa3e48554d
roi,bsc,2022-05-10T19:18:58Z,2022-05-11T19:18:59Z,12850629eb177d7aa2e29347995d194766e27e4924cb7f29545b1acea815e896,2022-04-10T19:18:58Z,2022-05-11T19:18:59Z,26,8,10,2,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,be2fd54fcdab5896d6252fce55474a0775dc90704811ab3bea96d255730d407e
roulette_pot_v2,bsc,2023-03-16T00:46:42Z,2023-03-17T00:46:44Z,309994ff475d9ff31a735932162eee6998dde558bf8e8c1b70e76a5fd87224b0,2023-02-14T00:46:42Z,2023-03-17T00:46:44Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,6612c686e56f69cc0dabc57cb866fcea98306bc2e8ceeefeae2410a98efc644f
rubic,ethereum,2022-08-23T09:45:23Z,2022-08-24T09:45:25Z,d5c73a130dd3587b9ac33316788289ed828d560777feaf3ab7b8f7f91da114f0,2022-07-24T09:45:23Z,2022-08-24T09:45:25Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cadc995fff158eea3edc35abcbffc9472695785dbab818be0566c113ad5b2a92
ruggedart,ethereum,2024-02-17T00:23:47Z,2024-02-18T00:23:47Z,6b577a09fa1f20bf3e27276f565f3ceb1fbaadb615ea00f98da9ad467ddcc393,2024-01-18T00:23:47Z,2024-02-18T00:23:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,758b9ca1523fd7b429f756d1010c546b3ca9be5f2a6c5721907f7c68f7f286f3
saddle,ethereum,2021-12-15T00:58:37Z,2021-12-16T00:58:40Z,d7815116150d54e698db87d850422c557adb9b1ff8a4c5729a5138b2565572f8,2021-11-15T00:58:37Z,2021-12-16T00:58:40Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,02acb261fa5f73411e67d12c5c2fe3e85ae4e411f230fb49e9a69602c29eeeaf
safemoon,bsc,2021-12-03T13:33:33Z,2021-12-04T13:33:33Z,21d269a210e6ed4e786d57eed73bd158ebfc14a07b52e1cd291ab6eb2abf9a63,2021-11-03T13:33:33Z,2021-12-04T13:33:33Z,35,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,ad7adfba8debfdb249dc6d1e75c4b591d16f6ec1b9ffcea8ad81e67778bcb7b2
sandbox,ethereum,2019-12-04T07:51:55Z,2019-12-05T07:52:17Z,a9716c58153843b2274cb85e993878a48b73230221a38e071e612a5cd835d514,2019-11-04T07:51:55Z,2019-12-05T07:52:17Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cb971bcb1cb3e9979341319d7c2ccbac560cae359012ad61e909f11c9a02cd69
satx,bsc,2024-01-24T14:38:05Z,2024-01-25T14:38:06Z,29e23cd255e00253234d09d6fcda9a084403adc877ee10f165cffef49ccabdaf,2023-12-25T14:38:05Z,2024-01-25T14:38:06Z,10,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,99d5fbfdec52014ced6d3ae6eadd9bb70e751c83046d8873c23fb0953517c01a
sbt,bsc,2024-06-22T04:06:49Z,2024-06-23T04:06:50Z,3af5222df4e3e35f784aab9b81f4a4ca8f783126558de5721cd9b4fdc2786a74,2024-05-23T04:06:49Z,2024-06-23T04:06:50Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,164261b12452b32f0815b1dc26a2a32ae97aab20961c0d3ecddac4b75aa221ef
sdao,bsc,2022-06-06T04:03:33Z,2022-06-07T04:03:35Z,9408e1547d28f1208cfc64e878fd9151bde18405f9cf21b7aa52141ae5bbbb6f,2022-05-07T04:03:33Z,2022-06-07T04:03:35Z,17,1,10,9,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,b9c39e7579c78cd2fba719a09c848e97e01a04232bb3ff42c7b1cb9a22ce9bf6
seaman,bsc,2022-06-29T04:08:06Z,2022-06-30T04:08:06Z,7308afeb6eb9d77f126778686a34cc75ef7b674f85960b5d04ccfe4e690d58f3,2022-05-30T04:08:06Z,2022-06-30T04:08:06Z,16,2,10,8,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,dd3f65e587509b580d001f02f8c3a6d032bed3af1b9f73e3f2b7b87b4622df5a
sellc,bsc,2023-05-08T17:04:58Z,2023-05-09T17:04:59Z,ee0983d873c0c965317c013d1f6b4c670084cf7b1224db039cbfffdb53b9126e,2023-04-08T17:04:58Z,2023-05-09T17:04:59Z,11,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,bb5f0cca499c479457bdc81c43fac404354fd67838378faa980aa0d7020286b9
sellc03,bsc,2023-03-23T12:46:48Z,2023-03-24T12:46:50Z,d469713d4ef02f5197a6cedf90297ddcbf84200cb4a212df5033270f93009dbd,2023-02-21T12:46:48Z,2023-03-24T12:46:50Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ad1fb3ee4f73792e9c061ed65ceeb7c58f932e39f30dd485efc482c55807cc13
selltoken,bsc,2023-03-30T11:08:46Z,2023-03-31T11:08:47Z,352736b6b624716c2c62098be39f8e1746aff8bc06864e2dd3bc726ef1f50914,2023-02-28T11:08:46Z,2023-03-31T11:08:47Z,8,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,49e25f5adf5148aa4cad47804ba547153b3d9ea25dc202db269fb254d264b88d
seneca,ethereum,2024-02-19T21:18:47Z,2024-02-20T21:18:47Z,9978d9d11941ff01a7308a2a66b958ddcbb6b3719980eeb318a26c9345ab9ff6,2024-01-20T21:18:47Z,2024-02-20T21:18:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,2b076bb99927f0164daeadcee87174425505d70e5413102196d36428a7597bf7
shadowfi,bsc,2022-08-26T06:20:16Z,2022-08-27T06:20:18Z,03132dffbfbe1f02fa978916a2087c4dc4e7e247ce9fa840f40ad806cbc0b1df,2022-07-27T06:20:16Z,2022-08-27T06:20:18Z,7,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,71ddc55dabcb491df366d69e83d80499513561b77ea927fff6b3831d1f9bf297
sheep,bsc,2021-04-29T04:13:50Z,2021-04-30T04:13:51Z,010f3eac99a85716942c3d0abbcd308d923074d3dacfaa134e52790f9e21c7fc,2021-03-30T04:13:50Z,2021-04-30T04:13:51Z,6,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,36652a05f28656140fcf6b591e82448915e38fb6378114bf6f72d4ce25dbc666
sheepfarm,bsc,2022-11-09T10:38:06Z,2022-11-10T10:38:07Z,5e6ef6e3b56707ebcade2eddc11573e632fa536458698e7f5b17b43484ed5dfa,2022-10-10T10:38:06Z,2022-11-10T10:38:07Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,22a301017a0cd19c297e85eae668b1698c919c2bc5f2ac657e034299abb2b11b
sheepfarm2,bsc,2022-11-09T10:38:06Z,2022-11-10T10:38:07Z,81d4d0e7414d3d395faf1f293f7f32d6c3348b145e1c46579f6d6389d7b15976,2022-10-10T10:38:06Z,2022-11-10T10:38:07Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,eb750af231acc58225e6a26cd16287577dc082c207cea3d744c6b63c8a00c67f
shibatoken,bsc,2023-11-06T15:06:40Z,2023-11-07T15:06:41Z,d5f1094ecaa926e425f19fb81f38431d68880bffb8cc6dac78440c56b39462ec,2023-10-07T15:06:40Z,2023-11-07T15:06:41Z,3,1,10,9,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,1456c61b05989f953db09d822375797e1d546175e54b7cec0e92f2354a4ad641
shoco,ethereum,2021-06-05T00:36:49Z,2021-06-06T00:36:56Z,c7d31ccd9518df20b80bc0b9a917b1549b916e5587bfdcde88f285f2a69ec2e7,2021-05-06T00:36:49Z,2021-06-06T00:36:56Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,fb7aa8bac6d37ec433f2f8aa246f6fdf6c1a3f7306fdcde4616a8bd9e705f314
silo_finance,ethereum,2022-10-25T05:58:59Z,2022-10-26T05:58:59Z,17235828da7fecceb85171edc3af4f91944742bb8512a9960634cd2d0b265255,2022-09-25T05:58:59Z,2022-10-26T05:58:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,74345f25dd216cbc175fc33a85555788112ce7a2ab0b6aaecaaefe01cab439f3
size_credit,ethereum,2025-06-05T13:32:47Z,2025-06-06T13:32:47Z,faa9c526e4229369978e91010b3fe3d54e8fe239e86d0ebc49f71fcfef91bad8,2025-05-06T13:32:47Z,2025-06-06T13:32:47Z,50,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,6cfdd66f1081af1a2348ef592f051e07b979058fc97c02b168fd27f021d08fe9
snk,bsc,2022-12-27T15:55:14Z,2022-12-28T15:55:15Z,a6269877e42945f056e03026f12eb7005ae0aadaba132f44cbd8920ac71f4c71,2022-11-27T15:55:14Z,2022-12-28T15:55:15Z,1,1,10,9,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,724d47437ec036bba71ce7f06dd0e26fac36fd651dc83c8541199d95eb2f12e2
snood,ethereum,2021-07-27T01:16:33Z,2021-07-28T01:16:45Z,3ad1f297e648bec8a4b5a4b45cf21300db37330a40aef5c8131b8c950bcde508,2021-06-27T01:16:33Z,2021-07-28T01:16:45Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,e88b7175efca217bb14e7d27531b26a73aa365ce993b4201398f32acb2b9ab98
