case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256
eflevervault,defihacklabs,ethereum,15746199,0xe39fd820b58f83205db1d9225f28105971c3d309,,ca2-5c189b8bf9f7db29dd4e,2022-10-14,EFLeverVault,Verify flashLoan Callback,src/test/2022-10/EFLeverVault_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,954dd3cff81e5096a937ca6ce685065912b871c4db14ebce49c6bec99fd6db35,"[""https://twitter.com/MevRefund/status/1580917351217627136"", ""https://twitter.com/Supremacy_CA/status/1581012823701786624"", ""https://twitter.com/danielvf/status/1580936010556661761""]",[],750 ETH,exact_contract_basename,True,True,,,2022-10-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5c189b8bf9f7db29dd4e.json,ba8a4a311242424fb67b2a87ffc38b91554cd743445ada7c6577187529b086d9,cases/ca2-5c189b8bf9f7db29dd4e.json,023a04b02a816a00f4c469aff5018b3eb611eeb0b363e0454440009df0c58d9b,,,,,,,,,,,,ca2-5c189b8bf9f7db29dd4e,cases/ca2-5c189b8bf9f7db29dd4e.json,023a04b02a816a00f4c469aff5018b3eb611eeb0b363e0454440009df0c58d9b
health,defihacklabs,bsc,22337425,0x32b166e082993af6598a89397e82e123ca44e74e,,ca2-024816e85dcbd941c181,2022-10-20,HEALTH,Transfer Logic Flaw,src/test/2022-10/HEALTH_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,9f8e580ec1be1398baaab429018b092e5549088e02adb2649e39678b7af87cca,"[""https://twitter.com/BlockSecTeam/status/1583073442433495040""]",[],,exact_contract_basename,True,True,,,2022-10-20,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-024816e85dcbd941c181.json,3f4d82c79646cec0e78f38bcb344d6af9362b096386f01f12c0411866b71e710,cases/ca2-024816e85dcbd941c181.json,0c05a257958ad5408ef8ae0440ae4989537a97cbc198f470834e0809b01771ef,,,,,,,,,,,,ca2-024816e85dcbd941c181,cases/ca2-024816e85dcbd941c181.json,0c05a257958ad5408ef8ae0440ae4989537a97cbc198f470834e0809b01771ef
DLMC,defihacklabs-temporal-replacement-finalization,bsc,106091606,0xf2ca2a3572b26ae7c479dc7ae36d922113b1bdf2,,ca2-9d76878011d42a78b09a,2026-06-24,DLMC,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,2b11120e6814005b2b956d3b097d09822cca6c3a31e00d59587d32d037791964,766773312ed534d1674ea13bf6a4110a8779a630e8ddaa7084b9d91801f9e6a2,[],"[""0x151025d3f0a782340a74d30ef33a5fad044b838e74437a803f0652e70c231306""]",,frozen_chain_global_order_finalization,True,True,94985601,95177358,106091607,,448bb49a1471c56f9c9d0a157a59fe0bd8f10ba86a2f08e900f25a5f4b971ad8,,replacement_candidate_selected,[],replacement,ca2-a04b6477783c9f312b9f,cases/ca2-a04b6477783c9f312b9f.json,539a328e40c98308b5e74033b03fac667f7be67457ab8d2f1e0cf968bda05178,,,cases/ca2r-69e5fdd533acbfbc9416.json,6349ee3ffbcdc0ba3aeec2c1af766f55dd1f231636ff393b8a598caa2d3e2478,historical_cases/ca2r-69e5fdd533acbfbc9416/ca2r-69e5fdd533acbfbc9416.json,31cbea7a2eaeb9864f25ec86e60fb8a3e0aea2c86aa3d21851dfb229e8d93ae3,28,first_eligible_unique_from_frozen_chain_global_order,2b11120e6814005b2b956d3b097d09822cca6c3a31e00d59587d32d037791964,a18c0040510cddc88d59e602bac53bbcafbe5dfbc978cff0134cb513de79fc53,106091606,0x151025d3f0a782340a74d30ef33a5fad044b838e74437a803f0652e70c231306,ca2r-69e5fdd533acbfbc9416,ca2r-69e5fdd533acbfbc9416,historical_cases/ca2r-69e5fdd533acbfbc9416/ca2r-69e5fdd533acbfbc9416.json,31cbea7a2eaeb9864f25ec86e60fb8a3e0aea2c86aa3d21851dfb229e8d93ae3
n00d,defihacklabs,ethereum,15826379,0x2321537fd8ef4644bacdceec54e5f35bf44311fa,,ca2-702749959585da21f48a,2022-10-26,N00d Token,Reentrancy,src/test/2022-10/N00d_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,11ff444d4c0e8a4cd162e610148a408caa8130f4f785787c1e1207df8f189a5f,"[""https://twitter.com/AnciliaInc/status/1584955717877784576"", ""https://twitter.com/BlockSecTeam/status/1584959295829180416""]",[],,exact_contract_basename,True,True,,,2022-10-26,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-702749959585da21f48a.json,3abf4a9182189ae80c2dceebd677dbd7bad2596c3bd04414d54341f998a10d97,cases/ca2-702749959585da21f48a.json,1911a3045ce60849e35a8dedc58ffe91707ebb5bbaff03662abb3877acf8289a,,,,,,,,,,,,ca2-702749959585da21f48a,cases/ca2-702749959585da21f48a.json,1911a3045ce60849e35a8dedc58ffe91707ebb5bbaff03662abb3877acf8289a
inuko,defihacklabs,bsc,22169169,0xea51801b8f5b88543ddad3d1727400c15b209d8f,,ca2-7741e8a9a71601f098a4,2022-10-14,INUKO,FlashLoan price manipulation,src/test/2022-10/INUKO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,125d4be47987e729fe46c75a14bc5efc7921bccc042bb535cceb2433d852a750,"[""https://twitter.com/AnciliaInc/status/1587848874076430336""]",[],$50k,exact_contract_basename,True,True,,,2022-10-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7741e8a9a71601f098a4.json,7829506d11380c6d9d0ccbc9beb8d35566d0860c30f6a1a86440d54771c9fe1b,cases/ca2-7741e8a9a71601f098a4.json,d0082b3f7fc909a4fd0d436f2afda09acdd9d28d40a959b8df5d915b7d277d12,,,,,,,,,,,,ca2-7741e8a9a71601f098a4,cases/ca2-7741e8a9a71601f098a4.json,d0082b3f7fc909a4fd0d436f2afda09acdd9d28d40a959b8df5d915b7d277d12
pltd,defihacklabs,bsc,22252045,0x29b2525e11bc0b0e9e59f705f318601ea6756645,,ca2-8cf05be564db7065817c,2022-10-18,PLTD,Transfer Logic Flaw,src/test/2022-10/PLTD_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,cac8cf31fc6bc0b34a5b217125cd420c92052fdb5d6f45b969e30f2e005c3a36,"[""https://twitter.com/BeosinAlert/status/1582181583343484928""]",[],$ 24k,exact_contract_basename,True,True,,,2022-10-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8cf05be564db7065817c.json,c83ee5dcbc278c9ad9d7b86d9677cb4497fbb0b49de99d29ff52f2de87c33cac,cases/ca2-8cf05be564db7065817c.json,5c54447f57373cfcc5d4d896593d80d2bd783bc9171d61671d42cd4b8adf41cd,,,,,,,,,,,,ca2-8cf05be564db7065817c,cases/ca2-8cf05be564db7065817c.json,5c54447f57373cfcc5d4d896593d80d2bd783bc9171d61671d42cd4b8adf41cd
olympusdao,defihacklabs,ethereum,15794363,0x007fe7c498a2cf30971ad8f2cbc36bd14ac51156,,ca2-60a0988512bfa1f54c2e,2022-10-21,OlympusDAO,No input validation,src/test/2022-10/OlympusDao_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,9137bfb1f78624f22a987a5c813728ecf26db927f90914a81e97d62f7116241e,"[""https://twitter.com/peckshield/status/1583416829237526528""]",[],,exact_contract_basename,True,True,,,2022-10-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-60a0988512bfa1f54c2e.json,9fa9171fde1e7f4d3efdd01b0008f914a43b8598a6ac6a553a1aee3dbe86e769,cases/ca2-60a0988512bfa1f54c2e.json,0534738e969d01d3f70f3fd9dd55bc50798b8294ed26cdd547083b3adc2b59f7,,,,,,,,,,,,ca2-60a0988512bfa1f54c2e,cases/ca2-60a0988512bfa1f54c2e.json,0534738e969d01d3f70f3fd9dd55bc50798b8294ed26cdd547083b3adc2b59f7
res,defihacklabs,bsc,21948016,0xeccd8b08ac3b587b7175d40fb9c60a20990f8d21,,ca2-758d99036031cc6eb400,2022-10-06,RES-Token,pair manipulate,src/test/2022-10/RES_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,1dbbd04e37edbe1dd2ff9ede49ad8136d5b3d8d641db8a241146a66538204fe9,"[""https://bscscan.com/tx/0xe59fa48212c4ee716c03e648e04f0ca390f4a4fc921a890fded0e01afa4ba96d"", ""https://twitter.com/AnciliaInc/status/1578119778446680064""]","[""0xe59fa48212c4ee716c03e648e04f0ca390f4a4fc921a890fded0e01afa4ba96d""]",,exact_contract_basename,True,True,,,2022-10-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-758d99036031cc6eb400.json,88df71cd3d4a444623543300af8f44998e78c71dbf31dff4fe80e4b02ed1ab54,cases/ca2-758d99036031cc6eb400.json,24b7dfb1d25cf38430eded2b5ecd4cd189a5ba5063bcc0068a957164fc32754a,,,,,,,,,,,,ca2-758d99036031cc6eb400,cases/ca2-758d99036031cc6eb400.json,24b7dfb1d25cf38430eded2b5ecd4cd189a5ba5063bcc0068a957164fc32754a
rl,defihacklabs,bsc,21794289,0x335ddce3f07b0bdafc03f56c1b30d3b269366666,,ca2-604ce8fc1c483067805c,2022-10-01,RL Token,Incorrect Reward calculation,src/test/2022-10/RL_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,4bf47ce88fd3406cc0b17b04a55a21cee62f037f476c9839d360c277cb009026,"[""https://twitter.com/CertiKAlert/status/1576195971003858944""]",[],,exact_contract_basename,True,True,,,2022-10-01,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-604ce8fc1c483067805c.json,8902fc41f236c107abe4340473ce93bf5fbd3d3d6cbd857f15fbeb4c9657887f,cases/ca2-604ce8fc1c483067805c.json,144ed4f6109787bcfc3d9ca328779cf8d56c3a51ac119ec5a6513ac56fe0452c,,,,,,,,,,,,ca2-604ce8fc1c483067805c,cases/ca2-604ce8fc1c483067805c.json,144ed4f6109787bcfc3d9ca328779cf8d56c3a51ac119ec5a6513ac56fe0452c
res_2,defihacklabs,bsc,21948016,0xeccd8b08ac3b587b7175d40fb9c60a20990f8d21,,ca2-301863287cb1e49bdbb5,2022-10-06,RES-Token,pair manipulate,src/test/2022-10/RES_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,1dbbd04e37edbe1dd2ff9ede49ad8136d5b3d8d641db8a241146a66538204fe9,"[""https://bscscan.com/tx/0xe59fa48212c4ee716c03e648e04f0ca390f4a4fc921a890fded0e01afa4ba96d"", ""https://twitter.com/AnciliaInc/status/1578119778446680064""]","[""0xe59fa48212c4ee716c03e648e04f0ca390f4a4fc921a890fded0e01afa4ba96d""]",,frozen_date_override,True,True,,,2022-10-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-301863287cb1e49bdbb5.json,e0ed5703bc0b0c2a3b412f8de4ed570816372f5ab0e249383eb380b6250e4945,cases/ca2-301863287cb1e49bdbb5.json,202a83f84ab2d363fd4e95e81c54e758b1c76af82de94e13042d05d0ed6665f5,,,,,,,,,,,,ca2-301863287cb1e49bdbb5,cases/ca2-301863287cb1e49bdbb5.json,202a83f84ab2d363fd4e95e81c54e758b1c76af82de94e13042d05d0ed6665f5
uerii,defihacklabs,ethereum,15767837,0x418c24191ae947a78c99fdc0e45a1f96afb254be,,ca2-5d74bde6e71788f42085,2022-10-17,Uerii Token,Access Control,src/test/2022-10/Uerii_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,1654298690070fa195b28553bebcf03ed68b7e44ed406b797d80984bf8a0bafb,"[""https://twitter.com/peckshield/status/1581988895142526976""]",[],$2.4 k,exact_contract_basename,True,True,,,2022-10-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5d74bde6e71788f42085.json,638aca5b26afda740dff94958c10ea2908c32caec5dc7a92be62f84e9d0a9478,cases/ca2-5d74bde6e71788f42085.json,200042d3d476ec6c179247d4da76d744b701e1c6dd8c403d36285845d145a892,,,,,,,,,,,,ca2-5d74bde6e71788f42085,cases/ca2-5d74bde6e71788f42085.json,200042d3d476ec6c179247d4da76d744b701e1c6dd8c403d36285845d145a892
templedao,defihacklabs,ethereum,15725066,0xd2869042e12a3506100af1d192b5b04d65137941,,ca2-e71c9a37159c80622f42,2022-10-11,Templedao,Insufficient access control,src/test/2022-10/Templedao_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,6b76732e2c68a560ae8b5c0f0d15030848042afcd80136eb3b27d6ce55762cdc,"[""https://etherscan.io/tx/0x8c3f442fc6d640a6ff3ea0b12be64f1d4609ea94edd2966f42c01cd9bdcf04b5"", ""https://twitter.com/BlockSecTeam/status/1579843881893769222""]","[""0x8c3f442fc6d640a6ff3ea0b12be64f1d4609ea94edd2966f42c01cd9bdcf04b5""]",$2.3 million,exact_contract_basename,True,True,,,2022-10-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-e71c9a37159c80622f42.json,e6f12a563857fd56ab63499ab0ace81b27751fb7e8024dd70593a69ece085f01,cases/ca2-e71c9a37159c80622f42.json,e7caf330f287c47e26da22a78688b534b48d27ba64563e8db23b1ed09f851f67,,,,,,,,,,,,ca2-e71c9a37159c80622f42,cases/ca2-e71c9a37159c80622f42.json,e7caf330f287c47e26da22a78688b534b48d27ba64563e8db23b1ed09f851f67
vtf,defihacklabs,bsc,22535101,0xc6548caf18e20f88cc437a52b6d388b0d54d830d,,ca2-83e922a7f39b2bc4b4b1,2022-10-27,VTF Token,Incorrect Reward calculation,src/test/2022-10/VTF_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,5d36cdbaf2577149dee0157b6dfc3195d8ce58eab869241635489c9bbe703964,"[""https://twitter.com/BeosinAlert/status/1585587030981218305"", ""https://twitter.com/BlockSecTeam/status/1585575129936977920"", ""https://twitter.com/peckshield/status/1585572694241988609""]",[],$50k,exact_contract_basename,True,True,,,2022-10-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-83e922a7f39b2bc4b4b1.json,c23eb6e8427c1223ad18fdeb18c6259eb86a7699613e2dc254c96cd5e323c90d,cases/ca2-83e922a7f39b2bc4b4b1.json,80007c136d8d44d531411b9e8f3a27197a895a9e80444dc2dc1eca242c5c01dc,,,,,,,,,,,,ca2-83e922a7f39b2bc4b4b1,cases/ca2-83e922a7f39b2bc4b4b1.json,80007c136d8d44d531411b9e8f3a27197a895a9e80444dc2dc1eca242c5c01dc
ulme,defihacklabs,bsc,22476695,0xae975a25646e6eb859615d0a147b909c13d31fed,,ca2-aa385c0e97d08a3f6364,2022-10-25,ULME,Access Control,src/test/2022-10/ULME_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,cdf407823e4e95f546434c59ec7012fb89c14ae363f85652580392d25971c807,"[""https://medium.com/neptune-mutual/decoding-ulme-token-flash-loan-attack-56470d261787"", ""https://twitter.com/BeosinAlert/status/1584888021299916801"", ""https://twitter.com/BlockSecTeam/status/1584839309781135361""]",[],,exact_contract_basename,True,True,,,2022-10-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-aa385c0e97d08a3f6364.json,9a4c0675e68bc9672ad397f5e487a769bddb0386982932b359c25cba8d4357e3,cases/ca2-aa385c0e97d08a3f6364.json,2831e52d90d0f7dc0854a46c72b205a5749254d3eef56297621700980a37c276,,,,,,,,,,,,ca2-aa385c0e97d08a3f6364,cases/ca2-aa385c0e97d08a3f6364.json,2831e52d90d0f7dc0854a46c72b205a5749254d3eef56297621700980a37c276
teamfinance,defihacklabs,ethereum,15837893,0xe2fe530c047f2d85298b07d9333c05737f1435fb,,ca2-c2f4de8010f571d74d0d,2022-10-27,Team Finance,Liquidity Migration Exploit,src/test/2022-10/TeamFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,6a0e8bd382922d81dcc1554154f4b378dd28d80882eaeb9867fcf36815ccb2f9,"[""https://twitter.com/BeosinAlert/status/1585578499125178369"", ""https://twitter.com/TeamFinance_/status/1585770918873542656"", ""https://twitter.com/peckshield/status/1585587858978623491"", ""https://twitter.com/solid_group_1/status/1585643249305518083""]",[],Multiple Tokens ~$15.8M US$,exact_contract_basename,True,True,,,2022-10-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c2f4de8010f571d74d0d.json,e4680de00a096595508c69cabfdec7862516aa159e7447bfe83977378b77d522,cases/ca2-c2f4de8010f571d74d0d.json,bef10d5c62e22c5d0254c02499c4bbf674c6adf0ad3bbccefb36e7ef4955708c,,,,,,,,,,,,ca2-c2f4de8010f571d74d0d,cases/ca2-c2f4de8010f571d74d0d.json,bef10d5c62e22c5d0254c02499c4bbf674c6adf0ad3bbccefb36e7ef4955708c
ulme_2,defihacklabs,bsc,22476695,0xae975a25646e6eb859615d0a147b909c13d31fed,,ca2-96f365accfda88170b34,2022-10-25,ULME,Access Control,src/test/2022-10/ULME_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,cdf407823e4e95f546434c59ec7012fb89c14ae363f85652580392d25971c807,"[""https://medium.com/neptune-mutual/decoding-ulme-token-flash-loan-attack-56470d261787"", ""https://twitter.com/BeosinAlert/status/1584888021299916801"", ""https://twitter.com/BlockSecTeam/status/1584839309781135361""]",[],,normalized_title_fallback,True,True,,,2022-10-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-96f365accfda88170b34.json,277731b162da13730c76093a33f9fc9bf473e29f844b5006f95752d3fe5490d8,cases/ca2-96f365accfda88170b34.json,3e3ba6823c3402e95eb7828a5d6b777f043affa9d2dbadb0a96a838acc480739,,,,,,,,,,,,ca2-96f365accfda88170b34,cases/ca2-96f365accfda88170b34.json,3e3ba6823c3402e95eb7828a5d6b777f043affa9d2dbadb0a96a838acc480739
aur,defihacklabs,bsc,23282134,0x70678291bddfd95498d1214be368e19e882f7614,,ca2-b141324cdd440e7feb3e,2022-11-22,AUR,Lack of Permission Check,src/test/2022-11/AUR_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,a1adaf41dd11076a0c6abe847a5a99f7c01768579fff99e51ec958f98aed2032,"[""https://twitter.com/AnciliaInc/status/1595142246570958848""]",[],$13k,exact_contract_basename,True,True,,,2022-11-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-b141324cdd440e7feb3e.json,4dd08bbd5bdcdc814a499a49b9b701ef2cede428ffb3e198f7dae8c514806404,cases/ca2-b141324cdd440e7feb3e.json,dd0ee39e93ac6221ce868ef3284663e01194fdd4a1753447db29772acfd178ac,,,,,,,,,,,,ca2-b141324cdd440e7feb3e,cases/ca2-b141324cdd440e7feb3e.json,dd0ee39e93ac6221ce868ef3284663e01194fdd4a1753447db29772acfd178ac
annex,defihacklabs,bsc,23165446,0xe65e970f065643ba80e5822edff483a1d75263e3,,ca2-a13694fcc2f9f05dda72,2022-11-19,AnnexFinance,Verify flashLoan Callback,src/test/2022-11/Annex_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,e742a9533015d11cdc16dd7199f05e94aeb146693ddbbb56822682c4c62144a5,"[""https://twitter.com/AnciliaInc/status/1593690338526273536""]",[],$3k,exact_contract_basename,True,True,,,2022-11-19,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-a13694fcc2f9f05dda72.json,b2426af653e0c9ec4f77fea36c5e152603813c69aa525134c8bf4666ed2f8441,cases/ca2-a13694fcc2f9f05dda72.json,ab32c2c3c095f8b04c580397fd6bac98442035ee2ae684cae259e498839d0b62,,,,,,,,,,,,ca2-a13694fcc2f9f05dda72,cases/ca2-a13694fcc2f9f05dda72.json,ab32c2c3c095f8b04c580397fd6bac98442035ee2ae684cae259e498839d0b62
xavefinance,defihacklabs,ethereum,15704736,0x8f9036732b9aa9b82d8f35e54b71faeb2f573e2f,,ca2-4c7dcc457e38b7cc78ee,2022-10-09,Xave Finance,Malicious Proposal Mint & Transfer Ownership,src/test/2022-10/XaveFinance_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,450c1eed9cbbb389605b19e2b6ba170d61dbfe8eaf90ef0f3efb5111927f9f80,"[""https://etherscan.io/tx/0xc18ec2eb7d41638d9982281e766945d0428aaeda6211b4ccb6626ea7cff31f4a"", ""https://twitter.com/BeosinAlert/status/1579040051853303808""]","[""0xc18ec2eb7d41638d9982281e766945d0428aaeda6211b4ccb6626ea7cff31f4a""]","100,000,000,000,000 RNBW",exact_contract_basename,True,True,,,2022-10-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-4c7dcc457e38b7cc78ee.json,6eef4e278ea321560b95e4159e34437f006a02489a8279ec1678708fc4039c5a,cases/ca2-4c7dcc457e38b7cc78ee.json,69c533b05a25259364c2db046391aafd4f2611bd6d6196f36c373754fcbb6e2b,,,,,,,,,,,,ca2-4c7dcc457e38b7cc78ee,cases/ca2-4c7dcc457e38b7cc78ee.json,69c533b05a25259364c2db046391aafd4f2611bd6d6196f36c373754fcbb6e2b
