case_name,chain,target_contract_address,fork_block_number,required_queries,address,incident_block,prediction_cutoff_block,deployment_block,cutoff_status,proxy_hint,case_id,age_stratum,pilot_hash,pilot_member,priority,pilot_allocation_expected,pilot_allocation_selected,allocation_satisfied,input_sha256,policy_sha256,queue_sha256
futureswap,arbitrum,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,,,PARTIAL,True,ca2-40ca8a9aca77ecfbfe71,0,a35309fcc63b8c809fc0ad04eb2a7b874191a5d247fd50a9a4d43423e16b0041,True,0,2,1,False,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
rfb,bsc,0x26f1457f067bf26881f311833391b52ca871a4b5,23649423,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x26f1457f067bf26881f311833391b52ca871a4b5,23649423,,,PARTIAL,True,ca2-cb9d62babfef067f9bc8,1,1972b6b2fd805d6d846f80ec52b8c5ace5b1931f998c3aa8109dfaeacdd92fee,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bevo,bsc,0xc6cb12df4520b7bf83f64c79c585b8462e18b6aa,25230702,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xc6cb12df4520b7bf83f64c79c585b8462e18b6aa,25230702,,,PARTIAL,True,ca2-b9cedafde58efbfc26fe,1,19aa1b7eaaa223275c528799f3e3a6ba1d4a83dd073f1ec0967293a26ad9e25e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
venus_the,bsc,0x86e06eafa6a1ea631eab51de500e3d474933739f,86731940,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x86e06eafa6a1ea631eab51de500e3d474933739f,86731940,,,PARTIAL,True,ca2-b742b64a4c493234640e,3,19aa43cc05e7fb8a5008b6deb3d8774cf5a2e072aaea2a188ed5ea4281c897cf,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
fapen,bsc,0xf3f1abae8bfeca054b330c379794a7bf84988228,28637846,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf3f1abae8bfeca054b330c379794a7bf84988228,28637846,,,PARTIAL,True,ca2-2204bc187116e38ab9eb,1,1a465f423542628afa71db06e43cdc5a51cf9d665eb4fd5057f8059621108b71,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ulme,bsc,0xae975a25646e6eb859615d0a147b909c13d31fed,22476695,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xae975a25646e6eb859615d0a147b909c13d31fed,22476695,,,PARTIAL,True,ca2-aa385c0e97d08a3f6364,0,1af32488ca1679bf7708c791c61473e138481306a9e634f268069a77b073fcca,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bgld,bsc,0xe445654f3797c5ee36406dbe88fbaa0dfbddb2bb,23844529,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe445654f3797c5ee36406dbe88fbaa0dfbddb2bb,23844529,,,PARTIAL,True,ca2-d0b1ccc1d33cfcce8cbb,1,1c6a45f0ca7064cee98400e8421cd2311c19c91e7f2a1d6c7596eaecb95be290,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
est,bsc,0xd4524be41cd452576ab9ff7b68a0b89af8498a91,89060336,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd4524be41cd452576ab9ff7b68a0b89af8498a91,89060336,,,PARTIAL,True,ca2-6829820c6abb9fe3a566,3,1d448ee7c0c10eda39ee60f56568d4b5b387b38cc8cf4e3e112bbb86a96766c1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gss,bsc,0x37e42b961ae37883bac2fc29207a5f88efa5db66,31108558,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x37e42b961ae37883bac2fc29207a5f88efa5db66,31108558,,,PARTIAL,True,ca2-0b66d50e994cba1798e2,2,1e0b82db9bb743ec7ad4cfc658dc1264a53032e330e0d1918e99cfdd1eccf87d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
spartan,bsc,0x3de669c4f1f167a8afbc9993e4753b84b576426f,7048832,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x3de669c4f1f167a8afbc9993e4753b84b576426f,7048832,,,PARTIAL,True,ca2-f655d6375b3979edab38,0,1e5802b5c7e4e8fa8ce56c873e1423f1afb2dcff1d151f88c576b8793656dca2,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
xsurge,bsc,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,10087723,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,10087723,,,PARTIAL,True,ca2-f4c153bbeb9c3fff7e54,0,1f392bcc5c84285f94ebb81ac78874c205c729fa9a0d687193a2aeda2818e838,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
fpc,bsc,0xb192d4a737430aa61cea4ce9bfb6432f7d42592f,52624700,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb192d4a737430aa61cea4ce9bfb6432f7d42592f,52624700,,,PARTIAL,True,ca2-8a1aed9c839187cc890c,3,20b94cca2e75fd7033ce0d1326fdb1e9472706b59140221721c1986d59ceb1e1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
openleverage2,bsc,0xf436f8fe7b26d87eb74e5446acec2e8ad4075e47,37470328,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf436f8fe7b26d87eb74e5446acec2e8ad4075e47,37470328,,,PARTIAL,True,ca2-35c4477f5ae385f13b96,2,218cbe9e0e769c5d4c643f19874bde33957ad1a897e5e63f19ad4c5d3efb283e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
lw2,bsc,0xabc6e5a63689b8542dbdc4b4f39a7e00d4ac30c8,40287544,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xabc6e5a63689b8542dbdc4b4f39a7e00d4ac30c8,40287544,,,PARTIAL,True,ca2-c68ae49271ecb40a17be,3,246ed248f53c3cfa009074cf12141fa1630bdadf078f3aac41a1f402f423f930,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
moocakectx,bsc,0x489afbaed0ea796712c9a6d366c16ca3876d8184,22832427,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x489afbaed0ea796712c9a6d366c16ca3876d8184,22832427,,,PARTIAL,True,ca2-8eea98fa7851e4eaf7d3,0,25275c8ca5eb6f1f779f788dbdeb19575477ce0eba6fe6d2ffc68218f3d78e96,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
paraluni,bsc,0x633fa755a83b015cccdc451f82c57ea0bd32b4b4,16008280,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x633fa755a83b015cccdc451f82c57ea0bd32b4b4,16008280,,,PARTIAL,True,ca2-ac986ab36ff83135b05f,0,25f79207e4a5f1b7658701b42b424a3e57dfa880ee18344a3e3ba07fa9b771f2,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
satx,bsc,0xfd80a436da2f4f4c42a5dbfa397064cfeb7d9508,37914433,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xfd80a436da2f4f4c42a5dbfa397064cfeb7d9508,37914433,,,PARTIAL,True,ca2-170efb900eb90211eaa2,2,2984782dcd039906975f94272fee8ce2973d0fba4671eb77bcf5a8f77f3f418d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ethfin,bsc,0x17bd2e09fa4585c15749f40bb32a6e3db58522ba,37400484,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x17bd2e09fa4585c15749f40bb32a6e3db58522ba,37400484,,,PARTIAL,True,ca2-9b437de06c56cc873e8a,2,2c2d2e07a5d89a72b82c12d06aeda718e7c07f4f50f54b733ea77e6a3b8890df,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dyna,bsc,0xa7b5eabc3ee82c585f5f4ccc26b81c3bd62ff3a9,25879486,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xa7b5eabc3ee82c585f5f4ccc26b81c3bd62ff3a9,25879486,,,PARTIAL,True,ca2-d5206e281e59cc007b02,1,311bcdb300572221b95ebb21de7d9c695b5c5ea4df65f3cef02358c46e4e0c2f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dyson_money,bsc,0x2b9bda587ee04fe51c5431709afbafb295f94bb4,39684702,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2b9bda587ee04fe51c5431709afbafb295f94bb4,39684702,,,PARTIAL,True,ca2-5e2d8f30a0d9b1dc548d,3,31df800aa8760a0da2fa8548c2be8c6f9dfa81ce614aa466d354b3830a7ceffd,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gpu,bsc,0xf51cbf9f8e089ca48e454eb79731037a405972ce,38539572,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf51cbf9f8e089ca48e454eb79731037a405972ce,38539572,,,PARTIAL,True,ca2-197017d8b5918b4ce2c0,2,343ff958494845865d6e694c64833cfe7223b77178a1f20cb65f5aa736e0bbd1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
lw,bsc,0x7b8c378df8650373d82ceb1085a18fe34031784f,28133285,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x7b8c378df8650373d82ceb1085a18fe34031784f,28133285,,,PARTIAL,True,ca2-e54f2002a25549da55ac,1,34e2a3df0d4dde9bf83886ed35e35058c6ae6c8d8a023091a9f60780c5888628,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
liquiditytokens,bsc,0x028c911c10c9e346158206991e02d09bd0a8a35b,39198657,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x028c911c10c9e346158206991e02d09bd0a8a35b,39198657,,,PARTIAL,True,ca2-33876c68131f30cf0f4a,3,34e9b1022322890b48c26d97ab2a471ab4dde4bd68b7f6eeb4b3d34181b79a02,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
nervebridge,bsc,0xd0fbf0a224563d5ffc8a57e4fda6ae080ebcf3d3,12653565,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd0fbf0a224563d5ffc8a57e4fda6ae080ebcf3d3,12653565,,,PARTIAL,True,ca2-4146cf0ae387533d1340,0,3611b97277adaef5f105ff3faacc022f6fd85b819bae70b715a69e0aba5320db,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
aizpttoken,bsc,0xbe779d420b7d573c08eee226b9958737b6218888,42846997,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbe779d420b7d573c08eee226b9958737b6218888,42846997,,,PARTIAL,True,ca2-9ccf44443a293b02fdd3,3,3625852c502aebbd5150a6efd2a10ee472490efbffbb7146d225807b4949f76c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
steamswap,bsc,0xb7d0a1adafa3e9e8d8e244c20b6277bee17a09b6,39381373,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb7d0a1adafa3e9e8d8e244c20b6277bee17a09b6,39381373,,,PARTIAL,True,ca2-30fa2f4b25bbff890f55,3,37112d3c76f098ff24a789889afe06f57550bb429cc177b5c80769780b2c6c63,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
atk,bsc,0x9cb928bf50ed220ac8f703bce35be5ce7f56c99c,22102838,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x9cb928bf50ed220ac8f703bce35be5ce7f56c99c,22102838,,,PARTIAL,True,ca2-8f02fa85c8202388bdf3,0,37db3818f586318239da1cc8d51bb57ed212e19276d4f3ef0173fc0090a1ca51,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sbt,bsc,0x2b45dd1d909c01aad96fa6b67108d691b432f351,40378159,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2b45dd1d909c01aad96fa6b67108d691b432f351,40378159,,,PARTIAL,True,ca2-92eeb1ebc356ab25288f,3,388921805a3a3def0481ecc4c9cb11e81187fe6db2daa2349d3268fa19aa13c0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
novo,bsc,0x6fb2020c236bbd5a7ddeb07e14c9298642253333,18225002,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6fb2020c236bbd5a7ddeb07e14c9298642253333,18225002,,,PARTIAL,True,ca2-441ed1a86d9edadc1707,0,39af69a22c05c9437ebe30b9dd8843e11814061f1f1d86b9106ac4ba4891f313,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
axioma,bsc,0x2c25aee99ed08a61e7407a5674bc2d1a72b5d8e3,27620320,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2c25aee99ed08a61e7407a5674bc2d1a72b5d8e3,27620320,,,PARTIAL,True,ca2-31fe70569e5c85e1450b,1,39cb5ba6237cdf0332a2ffd8abe3bd621a3cf82674468dc427eb2110e8e375aa,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
will,bsc,0x566777ed780dbbe17c130ae97b9fbc0a3ab829df,39979796,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x566777ed780dbbe17c130ae97b9fbc0a3ab829df,39979796,,,PARTIAL,True,ca2-94a8114b86699da44092,3,39eb238e005bb07c69deb49ed23ae2f82fa2b323662b07b476c25c617f71e867,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
fil314,bsc,0xe8a290c6fc6fa6c0b79c9cfae1878d195aeb59af,37795991,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe8a290c6fc6fa6c0b79c9cfae1878d195aeb59af,37795991,,,PARTIAL,True,ca2-bef5f7af9a50d2f1687c,2,3a50b16d9830251d79407ef727a8716f4bd084969f97ffb6d86f72db098affbb,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
lpc,bsc,0x1e813fa05739bf145c1f182cb950da7af046778d,19852596,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x1e813fa05739bf145c1f182cb950da7af046778d,19852596,,,PARTIAL,True,ca2-14f7f1899d2468d3cabf,0,3aa5a037eccb9d08035d539e5a9140cf3e0aa5b682bf87db322e119ff96f1589,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bego,bsc,0xc342774492b54ce5f8ac662113ed702fc1b34972,22315679,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xc342774492b54ce5f8ac662113ed702fc1b34972,22315679,,,PARTIAL,True,ca2-8ad0e7849cd27bf47eab,0,3cb70584e7cd4f58a7a83ecaea6b2213553465529919ad3dec5186c4c97877b7,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
level,bsc,0x977087422c008233615b572fbc3f209ed300063a,27830139,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x977087422c008233615b572fbc3f209ed300063a,27830139,,,PARTIAL,True,ca2-001b14467ef9b84b416a,1,3d902c9541a5855bb863110c32413d6d6ee2dde18e141025582f3cf002353d0d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
pltd,bsc,0x29b2525e11bc0b0e9e59f705f318601ea6756645,22252045,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x29b2525e11bc0b0e9e59f705f318601ea6756645,22252045,,,PARTIAL,True,ca2-8cf05be564db7065817c,0,423300e2bdc4ffda95464967f77a7fb9afd3e046297089dc558193414dd6f9dd,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bob,bsc,0x700ee24c350739e323dcf6a50ae3e7a3329c86ae,34428627,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x700ee24c350739e323dcf6a50ae3e7a3329c86ae,34428627,,,PARTIAL,True,ca2-0119280f82385cf56670,2,4259ab18c86b2f19c66013a51b5e98c3dae88fa1f8a018ea60ef626ac4fcdc6f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
w_key_dao,bsc,0xd511096a73292a7419a94354d4c1c73e8a3cd851,47469059,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd511096a73292a7419a94354d4c1c73e8a3cd851,47469059,,,PARTIAL,True,ca2-f359ea85ce584fc54da1,3,44288143ed96118cbc33fb55477767e73dcf2d2e0dd15eadc04019c46b595ac9,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
xwin,bsc,0x1bf7fe7568211ecff68b6bc7ccad31ecd8fe8092,8589725,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x1bf7fe7568211ecff68b6bc7ccad31ecd8fe8092,8589725,,,PARTIAL,True,ca2-42dc2e766a267767f0d8,0,450625b85ca64ea66cd36dac36f0fbb8024eed5d287b7ad22e2de1d02f8b0fd6,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ufdao,bsc,0xf887a2dac0dd432997c970bce597a94ead4a8c25,24705058,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf887a2dac0dd432997c970bce597a94ead4a8c25,24705058,,,PARTIAL,True,ca2-9ab8788d5d7ac2a3947b,1,454b9c45ef6ffa652e6956903ebef150f1d63909d4d6a57b2700a74dcca6d33e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
safemoon,bsc,0x42981d0bfbaf196529376ee702f2a9eb9092fcb5,26854757,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x42981d0bfbaf196529376ee702f2a9eb9092fcb5,26854757,,,PARTIAL,True,ca2-6e83ea5ad89c085e5f5b,1,479abe1474a1d4ef46e0386294a2c10c8884ce973060c8a795cb4fd583efa78d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
shido,bsc,0xaf0ca21363219c8f3d8050e7b61bb5f04e02f8d4,29365171,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xaf0ca21363219c8f3d8050e7b61bb5f04e02f8d4,29365171,,,PARTIAL,True,ca2-998d669aa57d9c873e3e,1,4811e2da47aeee099a3f8f8cdb2ffeb461ae01b4ff21ed3e1da7a791f8ce74e9,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
