case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
dexible,ethereum,1,2023-02-16T17:31:47Z,10,100,0x11db5eb043c7572a819edef35f51a4f4da906011,1:0x11db5eb043c7572a819edef35f51a4f4da906011,UNKNOWN_REQUIRES_RPC,-1,0x2c5435c970e0f72724e4669763b687e49fbed783cbb6ffdb49600aab8b5f21c5,16573193,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,58170949ec7194c5a6c08a9c622b4d73772c2c6a46aa81293a53a4d07bc65869,0000555d5a8923661827001404cad03e091006fc7aa5060f44b993ed83be2612,5126307ec2f0989b96c4bc2446b13bd536d435a0cf539589b4c2077c8376d0c7,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,2443b1cb863093fea1425da9514b1832c3c8fa6847038c284acdeb35b3ca5185,aaf3bc27e315ceef2fb4e30834991281d25eb99d7c2b38c543a001a247bea1fa,8ba3a61868606ba581f624dd64a16c9b5b64555cc4a9ffb639ae0c37bca4daf8,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/5126307ec2f0989b96c4bc2446b13bd536d435a0cf539589b4c2077c8376d0c7.json,
axioma,bsc,56,2023-02-02T17:54:51Z,3,30,0x00f806cd4f8894e490f0d0d40e4bfd70e39776e2,56:0x00f806cd4f8894e490f0d0d40e4bfd70e39776e2,UNKNOWN_REQUIRES_RPC,-1,0x6b7ccf22a60514ee33fb2906c088d001314585e4617f238de6859e076a8259c4,24996227,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,8f16572566f1a0fe28765881f375f55fbdb733e1610e01ed8ace8be5411e55bb,000b6f85bd2afc663b978b1b95046bce6dcc396358f1b7e47f53426bd66022bc,519883bd048a63a3e73666de66a0595243c2db1e5cc8fc5f8063f02fa629f4b5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,becab0f06f12922ec23ecb0399a6e56f89eb41b0a47bab3975f9a487a441616e,acafbf04aac83db7ce03c74736115f387347b6758262c5dfe1992e9364d401e7,0de72e0d0c817b61a62cb46f2c2881605eb0edff7ebb543a8a9e35d895591561,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/519883bd048a63a3e73666de66a0595243c2db1e5cc8fc5f8063f02fa629f4b5.json,
ulme,bsc,56,2022-10-20T14:46:15Z,10,100,0xe7692b5eea333c31d9637ef9cdec5b4b482da816,56:0xe7692b5eea333c31d9637ef9cdec5b4b482da816,UNKNOWN_REQUIRES_RPC,-1,0xfe122fc076402520f07cb476b95770bf47dcee71ae98d4b095e6116a0f6a8623,21594439,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,1df60d1f02dbb00c53981ab3d3286e0010c099acebd81b0cedb16eb52e346ccf,001dd634bf76ef00015871d0d3e6539bf3a911f21cf8c90b12ca44b2f503c062,51de3bd783104d73496a0b61d39c6b8639182b9b47725439ba2f5c2e7d3f9e22,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,dffffb1c8597630c7547d85749dbb6e8186584f88639fac2044b1d5d8c079d35,51ba3447273cf00f948e9cbb9d922110c693f94960e68bd83c2573a75a57d7a0,5651462cd738821a4180e8456482daef37a5e5c5c251a08692f89a5c823d57c6,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/51de3bd783104d73496a0b61d39c6b8639182b9b47725439ba2f5c2e7d3f9e22.json,
bancor,ethereum,1,2020-06-17T13:11:57Z,10,100,0x2d77c9a528f188138acf098d5d530d8be6093d54,1:0x2d77c9a528f188138acf098d5d530d8be6093d54,UNKNOWN_REQUIRES_RPC,-1,0xa94bb8db970b869a0fdc3376dbe4247dba7bf1aa45497299f0281a69ffc4f9dc,10212628,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,11647c1e1983523e0ea61059da975d3dc74a80a58e0c9574796afa2aa17407bb,000fe109ce1a623145193d8537a4ab49722e0601476aff5a0b0be2b327f97c5f,520f1ae2e6aaa02449bc3e12e787e1c530bbdb345c8b925cd6210fb7fdb91d51,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,c0218272a9a71c6b39dda0ae95dbff1c73d6e3eac16b41d47915846f55026ba4,233062715505236a58db7f5eb0d19674e5c1368eddaef3ce029a52bc475db30a,ed10180afe3b653690c11e59d72e50799a64719ad050255d09dfbb4692af86e9,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/520f1ae2e6aaa02449bc3e12e787e1c530bbdb345c8b925cd6210fb7fdb91d51.json,
peapodsfinance,ethereum,1,2023-12-13T21:17:47Z,10,100,0xf4470c9360dd1cc7a03d3b7ba44f285d99857292,1:0xf4470c9360dd1cc7a03d3b7ba44f285d99857292,UNKNOWN_REQUIRES_RPC,-1,0xbac3558ca49c77dfbbeb41fb4a7e6aeef414e6a9cc9429b45416425cb3b9dd21,18567179,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,954efd3650a34f8fa16502d0bb176372943e56e886a15a969e4d4404be6c5e43,000002ecdac4d505ed52a56f0bc1e7de2a7fc1ea1bee50eb749a8df4483ed08c,524cab333deae5102e2954d438686dfa0b4e8b1784577e72b9c1454607136cbb,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,8a3cd45ce7813d7a1250b68132412b34ce2356ac43cc49a598834e2f528bf582,1b3077e49af627ebf931642e7d5140b99510ca76477382a9723fc366809e79d9,d516001206ca5eeb3e433e1b929485b59b74294eb9240838a02bf58d3f820ffb,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/524cab333deae5102e2954d438686dfa0b4e8b1784577e72b9c1454607136cbb.json,
fdp,bsc,56,2021-06-06T15:32:33Z,10,100,0x348a36cf3b139927b8efa12bee0721eaeca8ebf4,56:0x348a36cf3b139927b8efa12bee0721eaeca8ebf4,UNKNOWN_REQUIRES_RPC,-1,0xa59eab1b7143528d4c954612d576fdff6238b4a903b81a4234baf2eb9d3dc3f2,7806251,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,5dbf1798e52ab20db6e38fcbf88de3c2a51a22807b4df69fa030b357cda1c893,0001c59d270954b627307bfe9794296ffb7869623cccb9498e603b9132deeed4,524f18771a08feab0349e380fd5a3b7892eadb30005c8a2aa8bffec017d8d9e4,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,9d3e83e2a136dcc069584b5a1414fc5588141b2458b9721cfdec527b48336612,9270cb5388e79e3d9ef2ddfb7f13b04887b11c4087d1d4c2a995771c5406c220,4e42cb38502c6e8658d71f231c8ad4bb156ef83c6e66ae08954601e82069a8e5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/524f18771a08feab0349e380fd5a3b7892eadb30005c8a2aa8bffec017d8d9e4.json,
NGP,bsc,56,2025-09-09T01:47:01Z,4,40,0xdc98eb2d43ff3b3cf84871e6f9a1e4d46d30cd55,56:0xdc98eb2d43ff3b3cf84871e6f9a1e4d46d30cd55,UNKNOWN_REQUIRES_RPC,-1,0x73b920f3f0d7ff6acb37478f41b18fed7a77b778ed847d533b2381e548d5fbb6,57791098,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,a9fcfa7952951aa80a3553aaab7f547d34cae6d40374090bbf806ff8c12ce6fc,00031068405a26ec649ab0ba4d7fff58889803df4a07b146c2502f1956db0b96,52612cca5fad4a3e0fbedc3661442223fefc2539b63eac099d7fcee1696fbb83,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,bdcd89186c870630aed132ff88d3d05c441e27d64f6f395e5e0f233c0669b592,20ac0feece852d4c718169d28ae147a7554c1d67f8cd0a665ac480a1ee9c93d1,df3a159dbc918cb315f103d5676417929b3a86fd833c3c3dd2ecb9cbf44ca187,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/52612cca5fad4a3e0fbedc3661442223fefc2539b63eac099d7fcee1696fbb83.json,
dpc,bsc,56,2022-09-08T09:14:56Z,10,100,0xda2464d203a2416914e895d60405c8fc3baab53b,56:0xda2464d203a2416914e895d60405c8fc3baab53b,UNKNOWN_REQUIRES_RPC,-1,0x995197a16eea6dd0f4a1683bc3672d2116112ec8058ab158142412bec7167522,20671943,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,8390dceb960204b581d3a13924c1d3d91a845364d2d0c8007171a07f3196c816,0001addaff38a3bf87fb2d3bad3777e414b9b5db1dfc5ee9b7f0fd63ccbf3364,5266a4203e656b7b3434f0466a55153626a06dbd92be8baa67aa5947ccc07128,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,c8e78f0408d37c7ae2a17bf640756eef09408686ae554e7c3e2c5a9df1ba8e43,3e0fc06807ab7c7b1eb06fce1dc2152b083d72cf2d75805cd461e56503baee6c,15f486e0e8dcd40305455eeabd7a5619c9eb632b9eb4d1bf08fbae8d3e52e02e,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/5266a4203e656b7b3434f0466a55153626a06dbd92be8baa67aa5947ccc07128.json,
NGP,bsc,56,2025-09-09T01:47:01Z,4,40,0xcb5cb5de812845eb12e76b4494544aa4a0905918,56:0xcb5cb5de812845eb12e76b4494544aa4a0905918,UNKNOWN_REQUIRES_RPC,-1,0x06a090b03071131e340a952d2f81dd2a40b4a9a37319aee2c0093dc776531ce3,57003150,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,d3153ae093b0166cf9716f9a92657bb8a361c545cf4dcf66dca5cbf1bb979973,0006053f0108ed4b8f529c0b86e9c9993688846a1a6df838dd802bfeaef99926,52b5cf1a96e105db58762652208b774f732f8ca6831d0239f6323ba05837e8ad,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,a084c7ae79215be283d9a9cfed4ed3e459b100f0462663701f8d3c05e03a997f,fee67874e64d1671aa7a78b034892b732852082d75f24af65971f45f9efbea42,8438ca2ffa1e25b32b9a96a20be3fdafbce2b6c9836ac9a6cdce4678082bc29f,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/52b5cf1a96e105db58762652208b774f732f8ca6831d0239f6323ba05837e8ad.json,
pltd,bsc,56,2022-09-18T07:34:03Z,10,100,0x762d8154e1d92ef4c37e1040fdff4a8d8a9ca6b2,56:0x762d8154e1d92ef4c37e1040fdff4a8d8a9ca6b2,UNKNOWN_REQUIRES_RPC,-1,0xa772c3013bc5025d5f81ce4bced30a0670b858bc5d48350c47c3f01907105e66,20700005,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,86664c79c2846ad58f8bff7df7208043a320bce6e792d256726ef85ea379d917,00004dca4a110d12823639062189d47aa01b5b7a8cfa752c161d6accaa41f444,52f13724111badc36a96ccb141841b55f69a1d87a9c717d02a1c0a3d420e370b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,81ce624f9822fd130ab808cd15e89ebeeb10bafea0ab80e89e2c505345e4163f,a1a1d358c0cf209c4ecf9ba4ccbe663dc8d8701f4b5d494a99fb5c97875a3c4d,ebf697fda770a3903488792cf0911c957d6af96e583cdddadc187acb9960205b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/52f13724111badc36a96ccb141841b55f69a1d87a9c717d02a1c0a3d420e370b.json,
JUDAO,bsc,56,2026-01-18T00:52:05Z,2,20,0x06056a1fc31f1a179e417e5bdd8cdf3c1a59a147,56:0x06056a1fc31f1a179e417e5bdd8cdf3c1a59a147,UNKNOWN_REQUIRES_RPC,-1,0x45a32a568945ddb31f08784f0124501bbddd97bde08f0355c83f1c22df687c3f,72695625,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,b7815080eac13d5d755f6d60be88f57e3b65931e54d8df4826c1e03d72c0c7d4,00015370cbae2116ca6f6df2b37caf3ae3191d52ca2dc9b9cbbc7b1d4a4d28fd,5377d167bdf79f9d1852ecd879734ab5af8af2210ab4708c740235ed7c74a0c0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,601f6d132a0a7b6ffdcbed43e8aea59933f9c104fc65018c570cdfb5d910a7f0,1ebce3f64caaac2bf1978c79db7cac8988a8c2c1f8490c5a34fc3a0c6d5214ac,ef69376ce2c0d9061a4d6f574e3a32d01559c81e745865d16fd40ad8d22832eb,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/5377d167bdf79f9d1852ecd879734ab5af8af2210ab4708c740235ed7c74a0c0.json,
ffist,bsc,56,2023-05-28T04:36:01Z,10,100,0x38f0b9ddec18b2abdaddd4c23ee53108f0629138,56:0x38f0b9ddec18b2abdaddd4c23ee53108f0629138,UNKNOWN_REQUIRES_RPC,-1,0x5ab2f87a0d8da8b4b40960587c66fac783670e39b6b1b8ec6902898e69014bdb,28566632,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,98d32fee7ea66a73d661c5c49cd3a51347e5ffd71cf4eb747d36531e993122a5,0000aaa7e919e8b31394d866a283764bcabf171bb0114965e5c9a3fc76cc229c,540980aeb0d258f8cb6e6d3faf4a8fa3c2eafbf040422ad9e2e0feb2e9af7f9a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,3b647bb81a3744651d0352f746bf695ec963bbc05f80bd1005e116e503b2d30f,3f585aa99b09f9a00e20131788030dba1f4d2fd34418a2e00cebc488cc432c25,771285129ef1bfd8abf28e10ec0b64db80715094ea3c3326e0044f10dd0fb7d9,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/540980aeb0d258f8cb6e6d3faf4a8fa3c2eafbf040422ad9e2e0feb2e9af7f9a.json,
anyswap,ethereum,1,2021-06-19T10:44:14Z,10,100,0x2c967b6f54d0b29b24d98cf7e25984d8b70eb1b2,1:0x2c967b6f54d0b29b24d98cf7e25984d8b70eb1b2,UNKNOWN_REQUIRES_RPC,-1,0x78f1e32678ee0d523c6e62a887efce60694928e18f8ce52a76ec0be3b69c04d6,12664218,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,51727dd8e051d51dc9d1e99ec83b7b39da1abcb93a77c0f35c260ca9984947dd,00022b0717e3859f4fe3623679bb1304b7ab705ef8fd2e771467772b78212fa9,5432dec50af756d7b620dd83953779f0a8a03ee1b718503dc55620c54c009012,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,86999e3f1a9b522a31bd5a9ae3ea63e7687795bf6465020888b69e3b3a5a1b66,ca38645c53d8209ee021e71f40e4741b8b42b8bd70e4cdfc76eb2d653bdac4d2,ab77e83c9e0559b9df6e53799edf7598ed5dbbe6e292db2f7e588d6ea0920e2b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/5432dec50af756d7b620dd83953779f0a8a03ee1b718503dc55620c54c009012.json,
ehive,ethereum,1,2022-09-09T16:56:51Z,10,100,0xc595caaa8b17b2b997b0e05685dfac5498740770,1:0xc595caaa8b17b2b997b0e05685dfac5498740770,UNKNOWN_REQUIRES_RPC,-1,0x5e1be063823571016eb13fa3c878f3fac4de55bad1e208a13b281afe274ed2cb,15452815,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_21000000_22000000.parquet,6951c22b6f2732efb0772f657e597c5cdd89f8d4c3b5d2d0c7e8d53bc240b602,27b09f9731fa654c09ab882ad87d332bc6179f53e78f09102d8aca17c3300af5,00014d81635fd78d1bbf8e06fd10f1b73b6fc7a4fc7b7091646c4a956e783aec,5495684dd18d2685746f1cd0146814f48d834263accce781e27af64ccd112dea,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f00d23315067ef05e0a988ec7b511d10dadc35ef8f9e10cfe1b0b1cba5c6c8a7,c6dfc966483ec17d6edc4f1ba9e18f4f1ad8c5f12744e2f23100ddeacea4c36a,d95eef7a5e0e67bcb8c22f604dd8cde0f89a98fd083c38c59bb3739da00ac0d6,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/5495684dd18d2685746f1cd0146814f48d834263accce781e27af64ccd112dea.json,
uearnpool,bsc,56,2022-09-18T03:28:47Z,10,100,0xe59df6160760b86ea39f97f8a4665fdc85eb4e53,56:0xe59df6160760b86ea39f97f8a4665fdc85eb4e53,UNKNOWN_REQUIRES_RPC,-1,0xe060957f79c2f93bfc9e226adf90f76db935c196a338b7859f9381ac0d1b7fd3,20950564,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,7562f3494eba4d302105b32824ac29af15a3f800328faa7a34eccf9c37f488f3,000dce4763aa541326f53016d949388050be4ce831b5a182998dc87efc55b70c,557d5baaf0f9f746668d267d5797f3b85cdd53ded10054ad5bb5d7acf0f411b0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,835bfef79a0ef1ae2fbd75e2c4c02c363d6716927564c44b09763b8e6b65e92b,6f322fee3ef486301d58e3db998ccb83e90593bbd44fba35e5d9c3774558eab5,ac20350a37e10ff4143e13a913e2c0da12881a41337ef1a870dca265d86366c0,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/557d5baaf0f9f746668d267d5797f3b85cdd53ded10054ad5bb5d7acf0f411b0.json,
julswap,bsc,56,2020-09-21T19:01:43Z,10,100,0x2b8c4ad8053b7933cfde936f16abc55bb5f694c6,56:0x2b8c4ad8053b7933cfde936f16abc55bb5f694c6,UNKNOWN_REQUIRES_RPC,-1,0x48c3562aa939b22ef91f89642d2fc56236a7ec140d807403355232233d8b2d4c,650873,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,a8c91898c1a9595ff3573d43a978065dd71a2aac2c3e9cdf82a8e9f2f9eb4444,06334ffe7fc301bcd5f8bfae3063ac6548e783a2ab606512b7c00b439013ca43,55f78c797701756c86f0673050ae063aa7112c5567843a7637245f5120421b45,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,bac6cded82c6b33a9b0ff3e6a60794a414f33d1260b05ed3da3b6da59c8f43ea,437cec0c8a78b95fd5b60963cf5b927035d99c6f496c14421607c63b78a983d4,c2cfeba4c818d50f6abfc704bb0a25716e8eb32cb0c463d8dd8fd548b0ff5aa5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/55f78c797701756c86f0673050ae063aa7112c5567843a7637245f5120421b45.json,
pseudoeth,ethereum,1,2023-06-11T00:15:35Z,10,100,0xfea26e9ccebf34ee350836953ebe1f7a5903e1e0,1:0xfea26e9ccebf34ee350836953ebe1f7a5903e1e0,UNKNOWN_REQUIRES_RPC,-1,0x2b04c341ed565b53073bc78a9f40aa027f9c2fd3494eda94c2d42ffeff23ecc1,17300241,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,f871ac08760ccb98e08766dcc7807b50a8dfe330421fcc6ec297e21778deec22,0002c4adb7e54a3ba6f5ca1e4fec2ec87105bb3b4d29b98cc1b0052113cca62d,560d216a0ac18108fa29cb0257d6e08f634ba5762b42ef4d3ae7764f1ba81f71,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,7e1193ef1ee4acf543653f605ccf9269baadcb2666e091939bfb2ff853b92fae,d117901d2e7217623be83db2e7adfe8b80b88acfc13950dce9a6469e478637bc,1508edf4fa6179d3a687a91486337417a5d751dbce0e3df3b94d43851214e37d,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/560d216a0ac18108fa29cb0257d6e08f634ba5762b42ef4d3ae7764f1ba81f71.json,
aave_boost,ethereum,1,2022-02-16T10:49:51Z,9,90,0x9d337f14ed5fec849c234edbcbc81e7636b532fd,1:0x9d337f14ed5fec849c234edbcbc81e7636b532fd,UNKNOWN_REQUIRES_RPC,-1,0xb74c8ca4092f720e203da7c0f968f5d19f74e3330dcb49dcdaf9767e3a69f1b6,14070937,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_22000000_23000000.parquet,a1a8c72cce1fe224b93b96844ae747785fcf2fe710f05d75b354ef366070990a,de15dc649e43685f2b216ccc07c85e68adc1f39a4e5cc7f42035bf52296342be,00003c40618c9c9d0bbfc199b6cf3ba1ee35603cf33c9285e2eb71dbf68883c8,562eb3a8e7bd5f85fdcc54302715b70b863d3b66b2775a82af90959c6bd11bc0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,2,9966afbd2641e570ce538a8a6e549a64e9421fdf1fd670c67f4d7b99a48849b5,869e9819fbe1202b4a617539b4cdfdff7e4315e37286fcab2dded5fe3df0b9ad,14453d3e2df32654506c9c08e2afc2508a062750d1a1f4795f4771047894b0a2,41fa59594c93c5695eb37cf3f64000b6441262519c66231cfc0c68c6735057ba,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-ethereum/candidates/562eb3a8e7bd5f85fdcc54302715b70b863d3b66b2775a82af90959c6bd11bc0.json,
